longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,distance_LA,distance_SF,ratio_population_households,ratio_rooms_bedrooms
-122.25,37.79,52.0,1339.0,391.0,1086.0,363.0,2.181,138800.0,NEAR BAY,550.2300064214384,14.983043926426935,2.9917355371900825,3.424552429667519
-122.25,37.8,36.0,1678.0,606.0,1645.0,543.0,2.2303,116700.0,NEAR BAY,551.054885582785,15.146810778623887,3.029465930018416,2.768976897689769
-122.25,37.8,43.0,2344.0,647.0,1710.0,644.0,1.6504,151800.0,NEAR BAY,551.054885582785,15.146810778623887,2.6552795031055902,3.6228748068006182
-122.24,37.8,52.0,996.0,228.0,731.0,228.0,2.2697,127000.0,NEAR BAY,550.4665608217549,16.011372143864964,3.206140350877193,4.368421052631579
-122.24,37.8,52.0,1591.0,373.0,1118.0,347.0,2.1563,128600.0,NEAR BAY,550.4665608217549,16.011372143864964,3.2219020172910664,4.265415549597855
-122.24,37.8,52.0,1586.0,398.0,1006.0,335.0,2.1348,140600.0,NEAR BAY,550.4665608217549,16.011372143864964,3.002985074626866,3.9849246231155777
-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2.6292,182700.0,NEAR BAY,550.4665608217549,16.011372143864964,2.1895306859205776,3.479591836734694
-122.23,37.8,52.0,1192.0,289.0,772.0,257.0,2.3833,146900.0,NEAR BAY,549.8790784651696,16.877400254927498,3.0038910505836576,4.124567474048443
-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,122800.0,NEAR BAY,550.4665608217549,16.011372143864964,3.29426433915212,4.292857142857143
-122.24,37.8,49.0,2838.0,749.0,1487.0,677.0,2.5238,169300.0,NEAR BAY,550.4665608217549,16.011372143864964,2.1964549483013296,3.7890520694259013
-122.23,37.8,52.0,783.0,184.0,488.0,186.0,1.9375,126600.0,NEAR BAY,549.8790784651696,16.877400254927498,2.6236559139784945,4.255434782608695
-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,127900.0,NEAR BAY,549.8790784651696,16.877400254927498,2.420918367346939,3.8405797101449277
-122.23,37.8,50.0,1746.0,480.0,1149.0,415.0,2.25,123500.0,NEAR BAY,549.8790784651696,16.877400254927498,2.7686746987951807,3.6375
-122.23,37.8,52.0,1252.0,299.0,844.0,280.0,2.3929,111900.0,NEAR BAY,549.8790784651696,16.877400254927498,3.0142857142857142,4.187290969899665
-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,112800.0,NEAR BAY,549.0522776364686,16.730805984435154,3.5475223395613322,4.4367559523809526
-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,107900.0,NEAR BAY,549.0522776364686,16.730805984435154,4.026699029126213,4.5139240506329115
-122.23,37.79,30.0,999.0,264.0,1011.0,263.0,1.8854,137500.0,NEAR BAY,549.0522776364686,16.730805984435154,3.844106463878327,3.784090909090909
-122.24,37.79,39.0,1469.0,431.0,1464.0,389.0,2.1638,105500.0,NEAR BAY,549.6407211254153,15.856651993498032,3.763496143958869,3.4083526682134573
-122.24,37.79,47.0,1372.0,395.0,1237.0,303.0,2.125,95500.0,NEAR BAY,549.6407211254153,15.856651993498032,4.082508250825082,3.473417721518987
-122.24,37.79,52.0,674.0,180.0,647.0,168.0,3.375,116100.0,NEAR BAY,549.6407211254153,15.856651993498032,3.8511904761904763,3.7444444444444445
-122.24,37.79,43.0,1626.0,376.0,1284.0,357.0,2.2542,112200.0,NEAR BAY,549.6407211254153,15.856651993498032,3.596638655462185,4.324468085106383
-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1,75000.0,NEAR BAY,550.2300064214384,14.983043926426935,4.1454545454545455,4.069767441860465
-122.25,37.79,39.0,461.0,129.0,381.0,123.0,1.6,112500.0,NEAR BAY,550.2300064214384,14.983043926426935,3.097560975609756,3.5736434108527133
-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,125000.0,NEAR BAY,550.2300064214384,14.983043926426935,3.7268722466960353,3.8059071729957807
-122.26,37.8,20.0,2373.0,779.0,1659.0,676.0,1.6929,115000.0,NEAR BAY,551.6440500468256,14.283982504029309,2.4541420118343193,3.0462130937098846
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,NEAR BAY,546.8121703833255,17.536365922310413,3.7681159420289854,3.0546875
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0,NEAR BAY,546.8121703833255,17.536365922310413,3.3436293436293436,3.777408637873754
-122.23,37.77,52.0,769.0,206.0,612.0,183.0,2.57,72000.0,NEAR BAY,547.4016982298125,16.65787795841147,3.3442622950819674,3.733009708737864
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,71300.0,NEAR BAY,548.2264827072041,16.657309360345295,3.2936507936507935,3.232876712328767
-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.0257,80800.0,NEAR BAY,548.2264827072041,16.657309360345295,4.666666666666667,4.0093023255813955
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,128800.0,NEAR BAY,547.6379202058818,17.535709965250227,3.19706498951782,3.6226415094339623
-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0,NEAR BAY,548.2264827072041,16.657309360345295,3.4383561643835616,3.0084745762711864
-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0,NEAR BAY,548.2264827072041,16.657309360345295,3.9529411764705884,3.8217054263565893
-122.23,37.78,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0,NEAR BAY,548.2264827072041,16.657309360345295,3.745672436750999,2.8363636363636364
-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0,NEAR BAY,549.0522776364686,16.730805984435154,4.317784256559767,4.282828282828283
-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0,NEAR BAY,549.0522776364686,16.730805984435154,3.922374429223744,5.414746543778802
-122.22,37.79,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0,NEAR BAY,548.4646786702998,17.605424570661174,3.074569789674952,4.081881533101045
-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,NEAR BAY,549.0522776364686,16.730805984435154,3.0357142857142856,4.206896551724138
-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0,NEAR BAY,549.0522776364686,16.730805984435154,3.0652173913043477,4.673366834170854
-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0,NEAR BAY,548.4646786702998,17.605424570661174,3.5330882352941178,4.735668789808917
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,NEAR BAY,548.4646786702998,17.605424570661174,3.318248175182482,4.9623188405797105
-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,NEAR BAY,547.8779269503477,18.480441779698147,3.076923076923077,4.010526315789473
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,NEAR BAY,548.4646786702998,17.605424570661174,3.1252371916508537,4.114782608695652
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,NEAR BAY,548.4646786702998,17.605424570661174,2.832547169811321,4.057777777777778
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,NEAR BAY,548.4646786702998,17.605424570661174,3.2883156297420335,4.2883263009845285
-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,NEAR BAY,547.2920252077893,19.3558035407081,2.761764705882353,4.361702127659575
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,NEAR BAY,547.8779269503477,18.480441779698147,2.941780821917808,5.026058631921824
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,NEAR BAY,547.8779269503477,18.480441779698147,2.939922480620155,4.244165170556553
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,NEAR BAY,547.8779269503477,18.480441779698147,2.961139896373057,4.266503667481663
-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,NEAR BAY,548.7066518094354,18.613037412661605,2.3900862068965516,4.006
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,NEAR BAY,548.7066518094354,18.613037412661605,2.7376681614349776,4.514541387024608
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,NEAR BAY,548.1217129515211,19.482327426287632,2.4505494505494507,6.102204408817635
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,NEAR BAY,548.1217129515211,19.482327426287632,2.6343283582089554,5.279863481228669
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,NEAR BAY,548.7066518094354,18.613037412661605,2.6671388101983005,4.949367088607595
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,NEAR BAY,548.1217129515211,19.482327426287632,2.364705882352941,5.8474576271186445
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,NEAR BAY,548.7066518094354,18.613037412661605,2.007936507936508,5.022813688212928
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,547.5376273805177,20.35243083825234,2.563025210084034,6.54054054054054
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0,NEAR BAY,547.5376273805177,20.35243083825234,2.3132530120481927,5.683284457478006
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0,NEAR BAY,546.7069761815369,20.231465120835004,2.510869565217391,4.964102564102564
-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0,NEAR BAY,547.2920252077893,19.3558035407081,2.8382978723404255,4.140625
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,NEAR BAY,548.1217129515211,19.482327426287632,2.654135338345865,5.0395061728395065
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,NEAR BAY,547.5376273805177,20.35243083825234,2.299638989169675,6.6900369003690034
-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0,NEAR BAY,546.7069761815369,20.231465120835004,2.436123348017621,6.0266075388026605
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,140500.0,NEAR BAY,546.7069761815369,20.231465120835004,2.596412556053812,4.131406044678055
-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,126000.0,NEAR BAY,547.2920252077893,19.3558035407081,2.5871794871794873,3.925925925925926
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,122000.0,NEAR BAY,547.2920252077893,19.3558035407081,3.5095238095238095,4.523076923076923
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,NEAR BAY,547.2920252077893,19.3558035407081,2.7576374745417516,3.586283185840708
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0,NEAR BAY,547.8779269503477,18.480441779698147,3.2278481012658227,3.9681050656660415
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0,NEAR BAY,547.2920252077893,19.3558035407081,2.9375,3.827651515151515
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,NEAR BAY,547.0502043560276,18.414156252263666,2.4428822495606326,4.40748031496063
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0,NEAR BAY,547.0502043560276,18.414156252263666,3.95910780669145,4.923333333333333
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0,NEAR BAY,547.0502043560276,18.414156252263666,3.23265306122449,4.714285714285714
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0,NEAR BAY,547.0502043560276,18.414156252263666,3.179591836734694,3.680327868852459
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,NEAR BAY,547.6379202058818,17.535709965250227,3.719672131147541,4.180281690140845
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,NEAR BAY,547.0502043560276,18.414156252263666,3.0147420147420148,3.7
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,111300.0,NEAR BAY,547.0502043560276,18.414156252263666,3.12448132780083,3.5524193548387095
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,NEAR BAY,546.8121703833255,17.536365922310413,4.051851851851852,4.333333333333333
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,102300.0,NEAR BAY,547.6379202058818,17.535709965250227,4.1068181818181815,3.7547568710359407
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0,NEAR BAY,547.6379202058818,17.535709965250227,3.4343434343434343,3.264591439688716
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0,NEAR BAY,547.6379202058818,17.535709965250227,3.926208651399491,3.535637149028078
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,NEAR BAY,545.3977842092886,18.48265568281791,3.6166666666666667,4.522292993630574
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,NEAR BAY,546.2234885828576,18.414896905903174,2.576642335766423,3.4161849710982657
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,NEAR BAY,546.2234885828576,18.414896905903174,3.174496644295302,4.869281045751634
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,NEAR BAY,545.6356555729815,19.293465023110073,3.3561076604554865,4.562248995983936
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,NEAR BAY,546.2234885828576,18.414896905903174,3.34180790960452,3.2906666666666666
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,NEAR BAY,546.2234885828576,18.414896905903174,3.0180505415162453,3.100609756097561
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,NEAR BAY,545.0486741061369,20.17206541262752,3.4220532319391634,3.6692913385826773
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0,NEAR BAY,545.6356555729815,19.293465023110073,3.515828677839851,4.5041876046901175
-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,102000.0,NEAR BAY,545.6356555729815,19.293465023110073,3.002932551319648,3.727710843373494
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0,NEAR BAY,546.4633378955245,19.2926419719398,2.895981087470449,5.191873589164786
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,121600.0,NEAR BAY,546.4633378955245,19.2926419719398,2.848404255319149,4.390977443609023
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0,NEAR BAY,546.4633378955245,19.2926419719398,2.984126984126984,4.632754342431761
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,121400.0,NEAR BAY,545.6356555729815,19.293465023110073,3.175619834710744,4.840637450199203
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0,NEAR BAY,547.0502043560276,18.414156252263666,3.1552162849872776,4.176328502415459
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,160000.0,NEAR BAY,545.8773235700572,20.1711619628301,2.7916666666666665,5.7
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,143900.0,NEAR BAY,545.0486741061369,20.17206541262752,2.5552941176470587,5.070093457943925
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0,NEAR BAY,545.0486741061369,20.17206541262752,2.7434052757793763,5.233707865168539
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0,NEAR BAY,545.8773235700572,20.1711619628301,2.957333333333333,6.004819277108433
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0,NEAR BAY,545.8773235700572,20.1711619628301,2.6666666666666665,5.5365239294710324
-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,225000.0,NEAR BAY,545.2921641331112,21.04971192454337,12.23404255319149,4.580645161290323
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0,NEAR BAY,545.8773235700572,20.1711619628301,2.373205741626794,5.770731707317073
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,NEAR BAY,545.8773235700572,20.1711619628301,2.9210526315789473,5.544041450777202
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,NEAR BAY,546.4633378955245,19.2926419719398,2.6574923547400613,5.319277108433735
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,NEAR BAY,546.1227826182387,21.10738919581655,2.2264150943396226,6.494736842105263
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,NEAR BAY,546.1227826182387,21.10738919581655,2.925233644859813,6.055793991416309
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,NEAR BAY,546.1227826182387,21.10738919581655,2.802431610942249,5.449612403100775
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,NEAR BAY,546.7069761815369,20.231465120835004,2.2734375,5.05761316872428
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,NEAR BAY,546.7069761815369,20.231465120835004,2.716417910447761,4.3963133640553
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,NEAR BAY,547.7870052475034,21.396342019802248,2.330827067669173,6.270992366412214
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,NEAR BAY,546.9543978362198,21.223247597175977,2.2666666666666666,6.948717948717949
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,NEAR BAY,546.9543978362198,21.223247597175977,2.9115853658536586,6.895833333333333
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,NEAR BAY,541.5448228364628,25.4441577840939,2.8271604938271606,7.757097791798107
-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,371000.0,NEAR BAY,544.9569729057635,22.859904088670834,2.5343162175902387,6.2705078125
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,NEAR BAY,544.7078623459719,21.928288245325554,2.438202247191011,5.861538461538461
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,NEAR BAY,543.8772768506346,21.9293474560111,2.4238975817923185,4.458445040214477
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,NEAR BAY,545.2921641331112,21.04971192454337,2.6658476658476657,4.511363636363637
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,NEAR BAY,545.2921641331112,21.04971192454337,2.51056338028169,5.099378881987578
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,NEAR BAY,544.7078623459719,21.928288245325554,2.585635359116022,5.045197740112994
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,144000.0,NEAR BAY,544.7078623459719,21.928288245325554,2.446280991735537,5.1015625
-122.16,37.77,47.0,1256.0,,570.0,218.0,4.375,161900.0,NEAR BAY,543.2928666061883,22.8080228301947,2.614678899082569,
-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,NEAR BAY,543.2928666061883,22.8080228301947,2.477777777777778,5.036082474226804
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,NEAR BAY,543.2928666061883,22.8080228301947,2.5208333333333335,5.853904282115869
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,NEAR BAY,543.2928666061883,22.8080228301947,2.712025316455696,4.535816618911174
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,NEAR BAY,543.8772768506346,21.9293474560111,2.8322981366459627,4.713450292397661
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,NEAR BAY,543.8772768506346,21.9293474560111,3.0088495575221237,4.547842401500938
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,NEAR BAY,543.0476953721427,21.9867138723805,3.0253521126760563,4.343324250681199
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,NEAR BAY,543.0476953721427,21.9867138723805,2.526178010471204,5.128329297820823
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,NEAR BAY,543.6339356309203,21.110327307772813,2.915625,4.399441340782123
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,NEAR BAY,543.0476953721427,21.9867138723805,2.788135593220339,4.4433249370277075
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,NEAR BAY,543.6339356309203,21.110327307772813,3.686991869918699,4.547892720306513
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,NEAR BAY,543.6339356309203,21.110327307772813,2.709090909090909,4.308571428571429
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,NEAR BAY,543.6339356309203,21.110327307772813,2.8802660753880267,5.106194690265487
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,NEAR BAY,544.4625469426302,21.050694024159956,2.522292993630573,3.8516949152542375
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,NEAR BAY,544.4625469426302,21.050694024159956,3.2723880597014925,4.591439688715953
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,NEAR BAY,543.6339356309203,21.110327307772813,3.02724795640327,4.946078431372549
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,NEAR BAY,544.2210323720775,20.234167271656293,2.936802973977695,4.851063829787234
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,NEAR BAY,544.4625469426302,21.050694024159956,2.6696750902527078,5.016453382084095
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,NEAR BAY,544.4625469426302,21.050694024159956,2.6780821917808217,4.473460721868365
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,NEAR BAY,544.4625469426302,21.050694024159956,2.8114754098360657,4.828729281767956
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,NEAR BAY,544.2210323720775,20.234167271656293,2.942857142857143,5.176470588235294
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,NEAR BAY,544.8089828205706,19.35826453295977,2.960573476702509,4.308880308880309
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,NEAR BAY,545.0486741061369,20.17206541262752,3.1101321585903086,3.992156862745098
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,NEAR BAY,545.0486741061369,20.17206541262752,3.2435530085959887,4.712468193384224
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,NEAR BAY,544.2210323720775,20.234167271656293,3.2830188679245285,4.449275362318841
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,NEAR BAY,544.2210323720775,20.234167271656293,2.6582278481012658,4.180672268907563
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,NEAR BAY,543.9833242409418,19.48640227563003,3.992481203007519,4.590909090909091
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,NEAR BAY,544.8089828205706,19.35826453295977,2.886056971514243,3.641304347826087
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,NEAR BAY,544.2210323720775,20.234167271656293,3.259259259259259,4.035135135135135
